,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
4839,4840,12/12/2018,3793094,395246,1,395246,A0707504,A07,7,"[32.5, 12.0]",A0707,"(320, 380)"
4840,4840,12/12/2018,3793094,397385,2,397385,A0802304,A08,2,"[28.0, 6.0]",A0802,"(350, 60)"
4841,4842,12/12/2018,3793094,428272,1,428272,A0702402,A07,2,"[31.25, 6.0]",A0702,"(300, 20)"
4842,4842,12/12/2018,3793094,344983,2,344983,A0415104,A04,15,"[42.25, 18.0]",A0415,"(190, 220)"
4843,4844,12/12/2018,3793094,324275,1,324275,A1014304,A10,14,"[20.75, 16.5]",A1014,"(420, 300)"
4844,4844,12/12/2018,3793094,269703,2,269703,A1111101,A11,11,"[19.5, 15.0]",A1111,"(410, 40)"
4845,4846,12/12/2018,3793094,344983,2,344983,A0415104,A04,15,"[42.25, 18.0]",A0415,"(190, 220)"
4846,4846,12/12/2018,3793094,464707,1,464707,A0321403,A03,21,"[45.5, 22.5]",A0321,"(290, 320)"
4847,4844,12/12/2018,3793094,339211,1,339211,A0614203,A06,14,"[34.5, 16.5]",A0614,"(80, 260)"
4848,4840,12/12/2018,3793094,397509,1,397509,A1015201,A10,15,"[22.75, 18.0]",A1015,"(320, 160)"
4849,4850,12/12/2018,3793094,433212,2,433212,A0614304,A06,14,"[34.5, 16.5]",A0614,"(340, 160)"
4850,4851,12/12/2018,3793094,290522,2,290522,A0412103,A04,12,"[41.0, 15.0]",A0412,"(50, 80)"
4851,4851,12/12/2018,3793094,438916,2,438916,A0316503,A03,16,"[44.25, 18.0]",A0316,"(260, 240)"
4852,4850,12/12/2018,3793094,336230,1,336230,A0210301,A02,10,"[47.5, 13.5]",A0210,"(120, 180)"
4853,4850,12/12/2018,3793094,281108,2,281108,A0602104,A06,2,"[34.5, 6.0]",A0602,"(320, 320)"
4854,1765,12/12/2018,3793094,462114,1,462114,A1012304,A10,12,"[20.75, 15.0]",A1012,"(280, 380)"
4855,1766,12/12/2018,3793091,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
4856,1767,12/12/2018,3793079,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
4857,1768,12/12/2018,3792137,459353,10,459353,A1016502,A10,16,"[20.75, 18.0]",A1016,"(400, 280)"
4858,4859,12/12/2018,3792054,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
4859,4859,12/12/2018,3792054,359257,2,359257,A0913101,A09,13,"[26, 16.5]",A0913,"(420, 40)"
4860,4859,12/12/2018,3792054,320535,1,320535,A0607503,A06,7,"[35.75, 12.0]",A0607,"(310, 280)"
4861,4862,12/12/2018,3792054,366681,2,366681,A0104402,A01,4,"[50.75, 9.0]",A0104,"(400, 280)"
4862,4862,12/12/2018,3792054,221800,1,221800,A0219403,A02,19,"[48.75, 21.0]",A0219,"(410, 120)"
4863,1769,12/12/2018,3792054,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619,"(290, 380)"
4864,1770,12/12/2018,3792056,452968,1,452968,A0619101,A06,19,"[35.75, 21.0]",A0619,"(290, 380)"
4865,1771,12/12/2018,3792047,192928,1,192928,A0717404,A07,17,"[32.5, 19.5]",A0717,"(250, 380)"
4866,1772,12/12/2018,3792047,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007,"(300, 280)"
4867,4868,12/12/2018,3792029,259768,2,259768,A0911102,A09,11,"[26, 15.0]",A0911,"(120, 200)"
4868,4868,12/12/2018,3792029,367591,2,367591,A0704101,A07,4,"[31.25, 9.0]",A0704,"(90, 100)"
4869,4870,12/12/2018,3792029,387162,1,387162,A0704502,A07,4,"[31.25, 9.0]",A0704,"(130, 360)"
4870,4870,12/12/2018,3792029,372105,1,372105,A1022104,A10,22,"[20.75, 22.5]",A1022,"(190, 80)"
4871,4872,12/12/2018,3792029,326739,1,326739,A0705402,A07,5,"[32.5, 10.5]",A0705,"(120, 180)"
4872,4872,12/12/2018,3792029,421920,1,421920,A0109302,A01,9,"[52.0, 13.5]",A0109,"(150, 340)"
4873,4872,12/12/2018,3792029,453964,1,453964,A1119104,A11,19,"[19.5, 21.0]",A1119,"(320, 260)"
4874,4870,12/12/2018,3792029,274209,2,274209,A0718201,A07,18,"[31.25, 19.5]",A0718,"(340, 320)"
4875,4868,12/12/2018,3792029,267296,1,267296,A0809501,A08,9,"[29.25, 13.5]",A0809,"(320, 80)"
4876,4877,12/12/2018,3792029,452319,1,452319,A0604204,A06,4,"[34.5, 9.0]",A0604,"(250, 140)"
4877,4878,12/12/2018,3792029,397834,1,397834,A0311506,A03,11,"[45.5, 15.0]",A0311,"(80, 140)"
4878,4878,12/12/2018,3792029,340387,2,340387,A0920103,A09,20,"[24, 21.0]",A0920,"(300, 220)"
4879,4877,12/12/2018,3792029,332259,1,332259,A0101202,A01,1,"[52.0, 6.0]",A0101,"(330, 60)"
4880,4881,12/12/2018,3792029,363506,1,363506,A0317301,A03,17,"[45.5, 19.5]",A0317,"(420, 220)"
4881,4881,12/12/2018,3792029,363749,2,363749,A0111503,A01,11,"[52.0, 15.0]",A0111,"(150, 300)"
4882,4877,12/12/2018,3792029,404887,2,404887,A0308404,A03,8,"[44.25, 12.0]",A0308,"(90, 20)"
4883,1773,12/12/2018,3792029,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
4884,1774,12/12/2018,3792029,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
4885,1775,12/12/2018,3792029,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
4886,1776,12/12/2018,3792020,255371,1,255371,A0222304,A02,22,"[47.5, 22.5]",A0222,"(280, 20)"
4887,1777,12/12/2018,3792015,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
4888,1778,12/12/2018,3792014,440198,1,440198,A0515402,A05,15,"[39.0, 18.0]",A0515,"(320, 360)"
4889,1779,12/12/2018,3792007,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
4890,4891,12/12/2018,3792003,441232,2,441232,A0507302,A05,7,"[39.0, 12.0]",A0507,"(190, 60)"
4891,4892,12/12/2018,3792003,403849,1,403849,A0308201,A03,8,"[44.25, 12.0]",A0308,"(260, 360)"
4892,4892,12/12/2018,3792003,437821,1,437821,A0617503,A06,17,"[35.75, 19.5]",A0617,"(90, 360)"
4893,4891,12/12/2018,3792003,386351,1,386351,A0305306,A03,5,"[45.5, 10.5]",A0305,"(140, 380)"
4894,4891,12/12/2018,3792003,460127,1,460127,A0412102,A04,12,"[41.0, 15.0]",A0412,"(330, 340)"
4895,1780,12/12/2018,3792003,352916,1,352916,A0702101,A07,2,"[31.25, 6.0]",A0702,"(350, 40)"
4896,4897,12/12/2018,3792003,438605,1,438605,A1111502,A11,11,"[19.5, 15.0]",A1111,"(110, 140)"
4897,4897,12/12/2018,3792003,308553,2,308553,A0210402,A02,10,"[47.5, 13.5]",A0210,"(380, 120)"
4898,4897,12/12/2018,3792003,318538,2,318538,A0102202,A01,2,"[50.75, 6.0]",A0102,"(220, 200)"
4899,1781,12/12/2018,3792003,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
4900,1782,12/12/2018,3792003,464707,1,464707,A0321403,A03,21,"[45.5, 22.5]",A0321,"(290, 320)"
4901,1783,12/3/2018,3754660,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
4902,4903,12/3/2018,3754653,413792,2,413792,A0503402,A05,3,"[39.0, 9.0]",A0503,"(220, 80)"
4903,4903,12/3/2018,3754653,306461,2,306461,A0905101,A09,5,"[26, 10.5]",A0905,"(340, 240)"
4904,4905,12/3/2018,3754653,404936,1,404936,A0620303,A06,20,"[34.5, 21.0]",A0620,"(140, 140)"
4905,4906,12/3/2018,3754653,397506,1,397506,A1013402,A10,13,"[22.75, 16.5]",A1013,"(270, 200)"
4906,4906,12/3/2018,3754653,373995,1,373995,A0218406,A02,18,"[47.5, 19.5]",A0218,"(70, 180)"
4907,4905,12/3/2018,3754653,294951,1,294951,A0917201,A09,17,"[26, 19.5]",A0917,"(270, 240)"
4908,1784,12/3/2018,3754653,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908,"(220, 140)"
4909,1785,12/3/2018,3754652,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
4910,4911,12/3/2018,3754554,276867,1,276867,A0913202,A09,13,"[26, 16.5]",A0913,"(400, 320)"
4911,4911,12/3/2018,3754554,360915,1,360915,A0510102,A05,10,"[37.75, 13.5]",A0510,"(170, 380)"
4912,4911,12/3/2018,3754554,433665,1,433665,A0517101,A05,17,"[39.0, 19.5]",A0517,"(90, 160)"
4913,1786,12/3/2018,3754554,372093,1,372093,A1001201,A10,1,"[22.75, 6.0]",A1001,"(340, 300)"
4914,1787,12/3/2018,3754518,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
4915,1788,12/3/2018,3754487,335932,1,335932,A1006101,A10,6,"[20.75, 10.5]",A1006,"(240, 140)"
4916,1789,12/3/2018,3754503,419199,1,419199,A0707203,A07,7,"[32.5, 12.0]",A0707,"(190, 180)"
4917,4918,12/3/2018,3754482,308553,2,308553,A0210402,A02,10,"[47.5, 13.5]",A0210,"(380, 120)"
4918,4918,12/3/2018,3754482,311661,1,311661,A1005303,A10,5,"[22.75, 10.5]",A1005,"(350, 260)"
4919,4918,12/3/2018,3754482,354760,2,354760,A0903102,A09,3,"[26, 9.0]",A0903,"(140, 220)"
4920,1790,12/3/2018,3754482,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
4921,4922,12/3/2018,3754482,445377,2,445377,A0307505,A03,7,"[45.5, 12.0]",A0307,"(370, 120)"
4922,4922,12/3/2018,3754482,348811,2,348811,A0907402,A09,7,"[26, 12.0]",A0907,"(440, 340)"
4923,4922,12/3/2018,3754482,309462,2,309462,A1107203,A11,7,"[19.5, 12.0]",A1107,"(240, 20)"
4924,1791,12/3/2018,3754482,353793,1,353793,A1022402,A10,22,"[20.75, 22.5]",A1022,"(410, 360)"
4925,1792,12/3/2018,3754482,439925,1,439925,A1006501,A10,6,"[20.75, 10.5]",A1006,"(260, 180)"
4926,1793,12/3/2018,3754482,439927,1,439927,A1006504,A10,6,"[20.75, 10.5]",A1006,"(220, 40)"
4927,4928,12/3/2018,3754482,459020,2,459020,A1117404,A11,17,"[19.5, 19.5]",A1117,"(50, 260)"
4928,4928,12/3/2018,3754482,391520,1,391520,A0905303,A09,5,"[26, 10.5]",A0905,"(270, 180)"
4929,4930,12/3/2018,3754482,294281,2,294281,A0401203,A04,1,"[42.25, 6.0]",A0401,"(350, 240)"
4930,4930,12/3/2018,3754482,319023,1,319023,A0518402,A05,18,"[37.75, 19.5]",A0518,"(160, 280)"
4931,4932,12/3/2018,3754482,439926,2,439926,A1006503,A10,6,"[20.75, 10.5]",A1006,"(360, 120)"
4932,4932,12/3/2018,3754482,263408,2,263408,A0204205,A02,4,"[47.5, 9.0]",A0204,"(440, 120)"
4933,4930,12/3/2018,3754482,341952,2,341952,A1019104,A10,19,"[22.75, 21.0]",A1019,"(300, 120)"
